2605,23495,-86,561,-2755,-5990
-15263,15642,3898,-32768,-851,8718
-5506,16271,2691,4482,-19993,17213
-5427,7059,-3831,-19670,19456,10669
-6459,1954,1732,2551,5728,-2474
-1803,31446,16819,2435,7120,-10601
-32768,21913,-7427,11613,-14941,-8482
-3456,16362,-3148,14562,1876,-907
-7508,13158,2504,8977,-9356,2922
-6664,14118,-1797,6237,-3006,-1569
-5178,15442,-713,3692,-2294,-7891
-966,29023,1003,-15975,-264,3239
-17773,15380,-1685,-19147,-5755,11265
-4940,9250,-1959,-15169,2836,9270
-7750,1950,-2847,2655,4896,4626
-6060,20047,13356,15756,13545,-10619
-19722,990,-387,9608,5917,-620
-15446,5727,-3157,366,1906,-9312
-2448,14612,-4465,11466,-8466,1114
-5967,11855,-4092,5825,-3187,-1509
-9673,12582,-127,6346,-2391,-8031
-6760,28006,3322,-3859,-220,1193
-26080,16042,-1242,-26889,-2211,13815
-2372,13000,2701,-14194,1840,9743
-7761,3173,1258,-3382,9808,4102
-5963,3359,2149,10960,5460,-5752
-11120,1065,14728,-4959,12820,4098
6394,10529,-16330,16245,-14028,-6350
-11704,18582,5706,13229,-8015,2421
-9103,10943,-797,10401,-6546,-1100
-7660,12222,-935,8060,-1789,-7835
-3676,20396,-891,1607,-2534,-3078
-15660,17135,7459,-32037,156,10737
-11439,15998,3,-5656,-13028,14522
-6589,5660,1935,-16893,13644,9727
-7001,1373,1005,3320,7209,-1596
-4494,32767,24513,-3648,9185,-4355
-31652,25603,465,15515,-8962,-4466
-7340,16463,-4071,18260,1479,-406
-2918,12561,-770,5321,-6453,302
-8419,12746,-314,7692,-2486,-3845
-4430,19679,2306,3957,-4395,-6327
-6251,23374,2088,-28230,-3425,6037
-9204,16668,1901,-6873,-13414,14510
-6357,7767,-4518,-16922,12788,11942
-6371,877,-1169,2646,3405,893
793,22853,18463,1704,12697,-7365
-32768,11742,-13452,21941,-9271,-8794
-2333,14750,-1856,13341,1081,-80
-3192,12932,-812,8414,-9366,1606
-6968,13530,-1572,5986,-573,-3332
-1692,17584,-1138,1001,853,-6838
-2444,25044,3606,-15320,-2107,3917
-18916,15664,-3142,-11481,-11010,14015
-3837,9021,-1577,-14199,9510,12041
-7255,3998,-770,3427,6049,1510
-9469,7514,6509,13993,5552,-7490
-19835,6207,-1286,14469,3630,1247
-2055,12597,-8280,1966,-2646,-14250
-4553,14144,-508,7504,-3659,1732
-5615,12466,-3034,4802,-3202,-1750
-7298,14664,-462,6089,-3560,-8676
-5489,28471,2183,-2410,-584,-1272
-23609,17129,-1181,-31244,451,13729
-2718,13683,-329,-10913,1485,11048
-7241,-213,601,-11231,12766,7093
-8106,5113,5845,17085,2243,-2213
-4736,29678,10124,3225,12778,2685
3421,13783,-980,352,-4376,930
-16665,12338,1995,10001,-5234,854
-7960,10254,-2920,5951,-6913,-354
-9942,10869,-2161,7640,-3642,-2520
-3462,17248,-879,3866,-3936,-5517
-5255,26242,5181,-17936,-2919,4901
-16305,16669,-7,-17621,-7901,11520
-3868,10899,-1346,-14230,4521,12208
-6845,4461,1232,4729,6366,3731
-8366,12954,7158,17002,4708,-9216
-11043,2547,6508,6653,2670,2627
-10308,6824,-15927,11259,-5061,-10301
-5010,11069,-2527,12605,-7886,1180
-4668,13750,-2377,6094,-4686,-2565
-6616,14094,-786,5925,-4087,-8222
-5563,24375,2211,-3384,234,-1730
-25315,19378,840,-32740,3264,13395
-7173,11244,2318,-7781,-1004,8067
-7929,2228,757,-7938,11228,7099
-6342,5436,2505,9696,6273,-3383
-10395,26890,13801,-6600,9842,3599
2748,13969,-8429,7380,-7090,-1735
-9566,16752,-261,9880,-1619,-2712
-7811,9878,-2966,6548,-5395,78
-9451,10606,-2807,7842,-3372,-5289
3191,24288,-1954,1961,-2900,-6288
-20007,17194,3764,-32768,2274,11251
-9708,15659,-3344,-3161,-18055,13269
-5077,5093,733,-14605,10516,9469
-6137,1758,2378,7941,7182,-3798
-8108,32704,12822,-6260,7455,5181
-16769,22914,15274,-6026,-7708,77
-10777,17824,2066,12468,-3470,-1379
-6546,11933,-1292,8446,-9586,1006
-7274,12311,-1693,6739,-2577,-4297
1460,20879,-470,1929,-1366,-6649
-6976,23845,4562,-22765,-545,5004
-17710,15818,1685,-8251,-16129,12902
-3223,9567,-3414,-20391,14085,11008
-8657,3452,-993,4234,1323,1419
-2661,19116,9660,9477,9485,-11229
-16715,2480,-5208,23104,675,-34
-7384,1920,3570,4950,-861,-9451
-3372,15124,-30,10757,-7369,1640
-5123,12691,-3655,5981,-4472,-2585
-8703,15606,-1390,5351,-2435,-8881
-7132,26102,3844,-3132,-75,-662
-23989,18792,-1547,-32054,-2926,13317
-4805,17759,1427,-9091,444,11266
-8663,4055,-1578,-3922,12295,9956
-5463,3355,3703,10227,5540,127
-11061,30619,13076,-9246,16163,685
-12199,32469,4620,-6320,-5579,1561
-9944,14648,2316,15291,-5157,-1552
-7323,10436,-2274,8398,-9970,560
-6996,12766,-2952,6917,-1920,-4813
-186,20432,776,1807,-303,-6510
-8564,21482,4802,-22489,-1066,7067
-14495,15748,1084,-9206,-15752,10974
-4642,10987,-3132,-12900,8647,12358
-8013,3327,-1374,2817,4533,3613
-5551,17345,9546,14379,7107,-8358
-21885,1897,-2187,16519,2515,-1091
-10662,5021,-16781,4700,-409,-11666
-1932,13646,-3199,7515,-6128,2231
-5018,12633,-2389,6678,-6543,-2204
-8124,12586,-1650,5559,-4696,-8551
-7065,28861,1700,-3009,-114,-2366
-22516,16085,4166,-30335,-1262,12840
-4463,14382,-1040,-8539,-754,11705
-6307,3172,1137,-11364,14937,9570
-6672,1755,1686,9104,10166,1141
-14200,32767,18142,-2113,12994,-7475
-2431,12262,-7532,-718,-7674,-3636
-9177,17051,-2099,13344,2084,-1986
-7471,11180,1042,8242,-9396,2658
-6983,12418,-2001,8324,-4800,-4322
-1116,20805,394,773,-1245,-7318
-14513,24993,6414,-22893,1703,8615
-5257,14176,1349,-7616,-15331,12036
-4974,7059,-3048,-19015,12773,11951
-7154,4506,-905,3705,4946,4712
-7580,30021,17439,18386,11328,-11891
-26332,6083,-19527,24948,-1422,-8257
-12766,6782,-1120,-845,3971,-8986
-4194,20205,2066,10478,-9089,3179
-5817,13294,-3074,4579,-2221,-2296
-5764,14339,-812,3939,-2791,-9013
-3043,26462,3272,-8425,308,895
-20257,17915,-3343,-25015,563,12734
-5258,13307,1869,-12344,707,9195
-7457,4509,-293,-2586,8330,6352
-7589,3489,4431,13979,7879,-4984
-12778,11657,15692,-5297,8616,1696
-155,9020,-17949,32767,-12467,-8932
-8307,14474,-2009,16256,-7746,1225
-7347,9601,-4031,6232,-6857,-1590
-8149,12577,-2224,6763,-3818,-6867
-3108,21059,1411,-1212,-1521,-3496
-21202,20594,5442,-32768,358,10766
-6934,14855,-2643,-4423,-5590,12729
-6873,3403,1313,-8894,12264,8054
-7302,2927,2997,3061,8467,-4309
-2272,32653,13624,-9179,5341,4736
-4073,1666,-1513,1766,-9887,-7946
-13858,12833,-865,6668,6443,-503
-7883,10570,1679,7372,-8836,118
-9404,12058,-1078,7587,-2604,-4110
-1989,17977,924,2614,-1506,-6978
-6501,26849,4678,-21392,3013,6463
-6632,17645,146,-13516,-14392,12788
-5038,7781,-2245,-12599,9028,11573
-6059,3856,-29,3013,5014,3058
-3412,27521,13299,9236,9037,-11293
-28299,8668,-9456,22376,-171,-2533
-401,13152,739,3831,2035,-7767
-5047,14619,-99,10199,-8633,3680
-7476,13297,-2620,5748,643,-2514
-8775,14230,-1997,6400,-5037,-8407
-5785,25823,6249,-7674,262,1115
-20441,19035,-7842,-23088,-1335,12786
-4522,9872,1702,-8781,-2356,9937
-7378,3949,-551,-678,6698,6722
-6516,8160,8153,13998,7070,-8214
-7739,6804,14032,-6927,10084,3395
-10947,14938,-17875,12252,-2164,-12675
-2745,13894,586,7411,-3485,1392
-5372,11471,-4404,6128,-3385,-2074
-7885,14347,114,6208,-4905,-8264
-5370,27105,1506,-3437,968,-440
-22426,18043,-1244,-32344,1052,13771
-5362,11637,4365,-11826,-1268,9785
-7723,1507,226,-8386,9484,7141
-4636,5054,2402,11215,7004,-3731
-6656,30086,14587,1248,10090,5655
1731,15337,5586,-3959,-8530,-2836
-3868,23712,7514,16395,-3813,-1957
-8773,11105,-295,9179,-7586,1141
-8305,11679,-3154,7069,-2605,-4501
-1242,19672,2660,4284,-1014,-8186
-10573,23427,3661,-24463,-1596,6688
-3522,15524,6566,-9065,-14755,15932
-5915,8359,-1757,-8325,8611,13860
-7385,992,-587,-55,6741,1287
595,32767,16568,4868,5918,-12450
-32768,12984,-14310,16677,-8043,-9409
-4797,11192,-1538,8620,2744,-3055
-6271,12794,1004,8066,-9670,4048
-6967,13707,-1933,6602,-369,-2766
-6097,14487,-3153,4181,-1068,-8069
-2780,27459,2269,-12541,1168,2966
-20862,14922,-4218,-18502,-5229,11441
-4455,9670,1478,-12386,1036,9751
-6167,4474,-98,764,7552,4403
-7743,9713,6247,11408,10416,-5882
-12377,7041,12043,-4302,9019,3984
-11003,11846,-14699,18518,-11209,-13241
-7469,13347,-1658,7624,-1094,904
-5157,12500,-2972,4805,-3609,-1771
-5782,12728,-2154,6404,-5039,-8253
-4562,28406,4643,-2903,-2354,-164
-23515,21419,-6560,-32055,263,15713
-1629,12495,5357,-10344,3712,13506
-7383,-1745,291,-2460,10351,3467
-4495,7403,5084,10441,4861,-8441
-12611,6850,16510,-7764,11670,3464
279,10328,-20372,28306,-5534,-10262
-13097,14602,-1044,15141,-3611,2667
-5115,11858,-5731,2906,-675,-3629
-8515,12655,-952,5703,-3511,-8490
-4141,30458,1083,-5138,-1191,858
-25590,18101,-2715,-31452,4067,14010
-4645,11392,1782,-12305,-1789,9552
-5547,2681,-452,-4880,7960,4405
-6345,2346,4104,13929,7199,-4885
-13863,8115,13778,-3595,7435,3699
1296,3914,-15566,30604,-11375,-13282
-13982,10516,1163,13146,-5117,2127
-4832,13185,-3922,4070,-312,-2554
-8836,13075,-240,6149,-3009,-8195
-5836,27511,3818,-3123,-594,-126
-22174,20232,-6690,-23881,2695,16020
-7837,8501,-852,-10239,-5277,8957
-7296,-175,-1202,-6144,1870,5039
-770,8855,9287,16244,10166,-9960
-16934,2231,3389,10542,5886,4808
-4651,5408,-26383,18498,-2292,-11402
-6685,11331,-6561,5660,-4892,2111
-6923,11058,-3684,4941,-1837,-2799
-7107,15550,1665,6665,-3747,-7998
-2781,28940,4442,-7906,297,1825
-21725,19368,-3074,-24320,-306,13920
-3699,12910,3678,-9795,-189,11030
-7587,3308,-1046,-2760,8557,4328
-6490,4194,4884,13423,7269,-6533
-11923,13324,18908,-9834,9979,4615
-3203,15985,-17097,25285,-9245,-9336
-4394,14560,-1208,11111,-3151,1945
-5044,11041,-5531,3944,-3237,-2712
-8999,13311,1361,5657,-3380,-7560
-2833,27815,2235,-2918,-480,-691
-25514,23354,-1141,-32274,-300,13839
-6305,13032,1954,-9253,2419,11972
-6852,1379,334,-7980,14810,6719
-7238,6314,8005,13719,5267,-6348
-10134,19752,12965,-4335,15024,3458
-1649,8079,-16134,30353,-9611,-6139
-11711,13634,-1517,15884,-7694,1432
-7539,9454,-4861,6022,-6054,-1207
-9457,12470,-657,6764,-3594,-7252
-2246,22459,-94,-266,-1603,-4071
-14113,19901,4149,-32768,1426,9960
-5917,19058,-5900,4331,-11867,15858
-6270,2910,991,-15940,17907,8456
-8352,-1073,735,8779,4772,-2692
3038,32754,13688,-5293,8682,3642
2012,15392,5226,-10204,-7622,770
-6252,18314,-687,14623,-8673,-2411
-9689,10033,-3482,4476,-3376,-1354
-7992,11948,-1339,5522,1408,-5797
-3412,20982,2557,3632,-3116,-6090
-10776,20513,599,-32165,-251,6226
-7826,15567,-1620,-6118,-6435,14903
-7272,9591,-4005,-9439,7496,10075
-9114,5893,280,-1877,4233,837
-4075,18911,6586,8409,10700,-8316
-11464,-1225,5992,8814,-710,2690
-12189,10571,-16271,14344,-4656,-12148
-8713,8997,-972,8974,-3352,1727
-4810,12491,-3372,5724,-3270,-2238
-8858,14387,1087,5013,-3223,-6969
-8614,24520,1007,-633,-1331,527
-21379,14577,2813,-32765,2830,12583
-3280,16608,3233,-8941,-6662,8217
-6044,6284,42,-6358,7381,9364
-6643,2817,3298,9780,7755,-3758
-6992,31006,14939,-10186,3068,4815
-249,8161,-18355,29388,-7601,-2708
-11318,16635,6252,11890,-1093,-656
-7957,9563,-2764,8072,-9853,-1550
-7228,12842,-2815,7377,-3049,-4638
-3677,19974,-1199,-270,-3501,-3428
-18246,22238,7287,-30317,208,10176
-4861,15259,-2058,-5993,-14132,9967
-4515,8017,367,-7760,4893,8220
-8765,1085,2575,11757,4118,-4901
-7475,30952,16759,1275,-1914,8243
-9679,3672,-24078,32767,-14049,-3328
-13592,8227,-1620,12269,-7330,-77
-11549,12053,-3203,9664,-13398,-1176
-6777,16135,-1982,7316,-9610,-1671
-3413,20410,-5862,6315,-18376,1195
-14620,11261,4972,8077,-24365,-2588
-8434,12061,-1105,1940,-17096,-7350
-3783,13860,1863,8651,-17351,-5028
-8399,11366,3730,-1454,-11884,-6460
-6799,11072,6331,10549,-12314,-4440
-7225,16301,10090,13981,-8493,-3425
-7878,7711,-9045,19700,-12912,5474
784,24172,-9828,18227,-8868,1893
-3660,16936,-229,13188,-16744,2575
-3265,16762,-1175,8638,-8846,1291
-7774,15079,-2321,7243,-5706,-4405
-4636,22057,73,2435,-5900,-2530
-15774,15080,4838,-32410,796,12275
-8561,15601,-4400,-3777,-20760,9859
-4119,10055,812,-7369,5575,11114
-5246,1122,2481,4932,9154,-3613
-1248,32656,4518,9044,-228,1462
-9100,4726,-11380,4372,-8742,-5180
-8351,15064,571,9229,3179,-2366
-6087,9573,-1216,4357,-2569,-2025
-8768,12500,-2641,7700,-4058,-7006
-1388,23224,1071,-553,-942,-4905
-21635,17563,5928,-32768,6001,15143
-10018,15760,274,-2219,-13932,16117
-6876,2875,-510,-18343,20229,7650
-6447,2312,599,6755,6401,-3268
-933,32630,24430,-7350,10565,3056
-26195,10007,-239,8452,-5066,-7693
-8474,16371,5950,12964,-4744,-498
-9258,12267,-185,9736,-9909,1395
-7955,11864,-2374,8012,-3396,-4253
1400,22524,1949,1903,-4187,-6781
-8816,20827,3077,-31644,983,9470
-2563,18287,805,-4544,-21659,14269
-4790,5667,-2222,-18231,18592,12015
-6935,929,-515,2012,6456,574
-6654,32767,16302,9408,6551,-12795
-32026,17216,-17289,15874,-8717,-8040
-5499,9016,-869,7258,3221,-1361
-5399,14904,337,9721,-9871,2828
-7757,14036,-684,8962,-3695,-5324
-2135,18596,-1101,2472,-547,-7394
-2587,23736,5357,-21571,-1023,4053
-8724,17442,3656,-8005,-16690,14866
-5359,6024,-216,-13907,10804,13877
-8624,-1937,-2158,5789,5133,1944
-1225,32767,18739,6305,8008,-8141
-32768,17119,-14690,23861,-12462,-3083
-2996,12214,-2189,10705,-3393,-3414
-9833,11794,3265,10627,-9397,3883
-6743,13498,-1430,6450,-3342,-4928
-1876,18799,1718,1016,38,-7006
-3961,22349,5644,-22603,181,5920
-9283,19103,650,-6892,-18540,13539
-5070,8153,-2698,-17225,14668,12800
-8715,1855,-2764,5226,4075,2348
-5387,25901,13843,15049,4482,-12066
-23533,9375,-15155,27591,-8627,-4151
-5890,9969,-1314,1488,-377,-6727
-3548,17432,129,10467,-9293,2891
-5771,12127,-2755,7306,-4369,-3338
-4868,15959,-1677,1887,-2571,-7437
-1105,24105,6046,-20528,1384,3927
-25503,15993,-3754,-12115,-11566,15952
-4491,8628,-1576,-12885,6841,12432
-8195,-1989,-3417,4639,3231,2560
-5260,23712,14068,13618,3855,-11425
-26495,2296,-10825,26828,-5796,-2796
-2679,11634,-2267,1204,5162,-7382
-4086,14788,-1380,9000,-8814,4189
-6309,11704,-2502,7951,-3962,-3442
-4824,17837,-895,4531,-2102,-8554
-1515,26006,5206,-17062,-1723,3568
-22019,16751,-1547,-13194,-12601,15653
-2985,9472,-1488,-13743,10602,12713
-8758,-2588,-3024,6956,4549,1994
-4659,31825,15788,8465,7454,-11402
-30572,2092,-6875,16012,-1944,-6753
-333,24195,-4722,11392,-7765,-1545
-3686,11138,-4797,12502,-6694,-2392
-6866,11746,-2363,11997,-1908,-6839
-1233,20822,52,3879,-3745,-8528
-3960,23885,3085,-20831,531,4102
-13217,15251,3203,-12479,-14009,10149
-3324,10764,166,-12587,8111,11496
-8475,796,560,2414,4898,1812
-1671,17729,11445,10555,8535,-7024
-16755,1879,5252,9150,9482,1141
-3823,-5264,-7103,22661,-19069,-9204
-5237,12905,-4729,13006,-5712,-1451
-12414,7179,-1693,10657,-3436,-5003
-3809,22708,2796,7555,-4118,-6159
-699,17665,8296,-23247,-1970,11832
-27361,28625,7298,-19980,-9566,14904
1264,18292,6188,-20640,15523,11121
-8381,-1767,-8000,27205,-13628,-7455
-19314,2525,20034,14234,-4102,-12350
-29797,32767,-10901,14900,624,5186
-15112,11920,17577,10933,4823,-15464
-9877,1146,-782,-24078,12951,12386
-32768,30488,9777,-29792,-11664,16290
612,3429,15048,-25311,32767,4853
-9544,-5508,-10803,32767,-18238,-12022
8204,1663,-32768,31529,-27246,3729
-15906,32158,-24902,-9532,11539,-15537
-9985,28628,19495,13466,22093,-23733
15463,9606,-6906,-11358,1121,8178
-20808,32592,2007,-26266,259,32767
19736,10536,1866,-32768,29112,12901
-5038,-21905,-12382,16707,783,-12094
19729,18314,884,14912,-32768,9828
6378,14331,-27818,29207,-5374,-32768
-9630,25451,-3634,10930,14860,-18037
28495,5609,9046,-5774,-8636,4050
-12663,23408,5233,-31871,-3895,21358
5769,16545,10626,-26820,18,28738
-7357,-14076,-19098,8152,13341,-8016
-5260,26538,23581,16772,-7747,-4661
-31264,-32768,15247,-12809,21535,-27338
-6242,32767,-9755,6489,22729,-32768
16833,10825,9081,7419,283,-9006
-6243,7824,-3238,-32768,1055,17734
-11242,32767,1995,-20218,-14177,25327
-7241,-14222,-13903,9841,16732,-11678
-10635,16932,23091,18471,-2521,-6631
-8380,-32768,14450,-5094,14833,-11971
-12791,14216,674,20344,9088,-26254
7734,5827,800,7458,4033,-12526
-66,4587,1719,-31624,-3598,15332
-32688,27281,-15144,-11970,-29774,30768
6689,-14024,3923,-27827,30385,2874
-11518,-2404,14231,13502,-143,-4680
-28522,32767,-20608,8829,-6380,32767
-32768,32767,16771,-20634,13345,-14723
6676,5247,1105,11505,619,-13744
-2677,3662,8495,-19510,-2841,12528
-32734,18760,12887,-18376,-18418,28997
-9022,-10174,-2616,-31863,24758,5808
-9995,-4988,4996,16992,711,-12104
-32768,25936,10130,-2558,4708,1755
-32508,32767,20806,-9426,8916,-32759
-8649,19230,15431,8535,10623,-24283
-1841,7068,9193,-17953,4437,13888
-32768,21850,5446,-14616,-24255,32767
4247,845,-2208,-32592,16226,9978
-8794,-24994,-9943,32767,2432,-16404
-21359,-15780,-30422,16758,-8118,-4183
-32520,32767,4018,11645,1365,-32768
-31887,15079,12634,-4160,13646,-28867
5793,12310,6051,-12996,5041,8243
-32768,32767,-12643,-16589,-604,32767
-6421,18503,6081,-18804,-974,18265
-6720,-19835,-19599,27219,1314,-16329
3260,30610,-12417,32654,-10144,571
7741,-32366,-7300,10432,-10718,-24464
-25509,18930,5706,1627,10353,-30144
8939,20532,2464,4389,-2505,2317
-8584,3796,-1934,-7820,-14768,19705
-24266,4768,-1871,23937,-5550,32767
-1190,-32768,-21984,-14548,3864,-1671
-1418,26865,17744,21758,3798,-9984
20353,-32768,-4955,29505,5251,-2289
-30537,32439,-13399,30178,6622,-32754
6520,12641,8271,9437,7330,-16971
3609,12573,8482,-6198,-12589,14966
-32768,10557,2040,-14612,-11758,32767
6286,-2319,332,-32768,8357,1282
-5436,-3452,10134,-2220,-695,-9296
-32768,-7629,32767,-13301,-3602,-3376
-32768,28333,2052,3711,14284,-23561
-25758,14930,10513,-313,11004,-30993
1461,15652,2619,-2836,-6904,6218
-32768,32767,-15510,-32768,-3364,26558
-9922,26246,7424,-353,2192,20684
3122,-32559,-12173,4755,3616,-8707
-1650,32767,-16625,28428,1419,-2658
30148,-32318,-17834,28799,-15471,-11304
-31959,32767,-15420,-3569,8510,-32767
1659,13760,2473,10501,294,-11446
-3518,8207,6488,-8457,-10170,12975
-32768,14107,-4843,-9637,-12685,32767
-8328,6867,-7326,-32768,9727,6147
-1712,-2757,9548,15169,2213,-11299
-24799,-20870,3228,6309,-7767,-1356
-32768,21927,-22599,27360,-144,-5881
-8902,20742,-147,-7917,8270,-24409
-3012,12629,9965,1092,-191,-9413
-24184,28820,-12474,-8004,-14765,26730
-10942,11382,17024,8551,4276,20271
-1901,-24830,-8306,-21412,14608,-9607
-21876,31274,8111,-12153,7232,6913
-5633,-32768,-2953,3727,-6542,590
-16450,75,-2824,16307,1822,-19598
-13730,6261,-2921,15846,4521,-11366
-11791,12973,2968,9993,-1294,-13813
-14727,24914,266,-5065,-15871,7982
-29719,7409,-2887,-5533,-5096,23347
-15143,7842,1411,-1804,369,17184
-3476,-6159,-2400,-12367,6930,-2798
-27350,32582,12300,-3202,8479,-1236
-32768,32767,-31874,31239,-8219,-7558
-16670,22291,1486,11493,6878,-8184
-9773,13226,-5432,3007,-1421,-9483
-17103,2815,-372,5191,4508,-8851
-13183,20573,-2776,6822,-4064,-6145
-16980,11020,1202,-7013,-13910,11806
-21146,4582,2626,-4417,-4693,21277
-12044,5317,-2040,-16900,5264,13590
